 ,X,Y,Value
20960,4741,5184,255
20961,4742,5184,255
20962,4743,5184,255
20963,4744,5184,255
20964,4745,5184,255
20965,4746,5184,255
20966,4747,5184,255
20967,4748,5184,255
20968,4749,5184,255
20969,4750,5184,255
20970,4751,5184,255
20971,4752,5184,255
20972,4753,5184,255
20973,4754,5184,255
20974,4755,5184,255
20975,4756,5184,255
20976,4757,5184,255
20977,4758,5184,255
20978,4759,5184,255
20979,4760,5184,255
20980,4761,5184,255
20981,4762,5184,255
20982,4763,5184,255
20983,4764,5184,255
20984,4765,5184,255
20985,4766,5184,255
20986,4767,5184,255
20987,4768,5184,255
20988,4769,5184,255
20989,4770,5184,255
20990,4771,5184,255
20991,4772,5184,255
20992,4773,5184,255
20993,4774,5184,255
20994,4775,5184,255
20995,4776,5184,255
20996,4777,5184,255
20997,4778,5184,255
20998,4779,5184,255
20999,4780,5184,255
21000,4781,5184,255
21001,4782,5184,255
21002,4783,5184,255
21003,4784,5184,255
21004,4785,5184,255
21005,4786,5184,255
21006,4787,5184,255
21007,4788,5184,255
21008,4789,5184,255
21009,4790,5184,255
21010,4791,5184,255
21011,4792,5184,255
21012,4793,5184,255
21013,4794,5184,255
21014,4795,5184,255
21015,4796,5184,255
21016,4797,5184,255
21017,4798,5184,255
21018,4799,5184,255
21019,4800,5184,255
21020,4801,5184,255
21021,4802,5184,255
21022,4803,5184,255
21023,4804,5184,255
21024,4805,5184,255
21025,4806,5184,255
21026,4807,5184,255
21027,4808,5184,255
21028,4809,5184,255
21029,4810,5184,255
21030,4811,5184,255
21031,4812,5184,255
21032,4813,5184,255
21033,4814,5184,255
21034,4815,5184,255
21035,4816,5184,255
21036,4817,5184,255
21037,4818,5184,255
21038,4819,5184,255
21039,4820,5184,255
21040,4821,5184,255
21041,4822,5184,255
21042,4823,5184,255
21043,4824,5184,255
21044,4825,5184,255
21045,4826,5184,255
21046,4827,5184,255
21047,4828,5184,255
21048,6528,5184,255
21049,9029,5184,255
21050,6528,5185,255
21051,9029,5185,255
21052,6529,5186,255
21053,9028,5186,255
21054,6529,5187,255
21055,9028,5187,255
21056,6529,5188,255
21057,6530,5188,255
21058,9027,5188,255
21059,6530,5189,255
21060,9027,5189,255
21061,6530,5190,255
21062,9026,5190,255
21063,6531,5191,255
21064,9026,5191,255
21065,6531,5192,255
21066,9026,5192,255
21067,6532,5193,255
21068,9025,5193,255
21069,6532,5194,255
21070,9025,5194,255
21071,6533,5195,255
21072,9024,5195,255
21073,6533,5196,255
21074,9024,5196,255
21075,6534,5197,255
21076,9023,5197,255
21077,6534,5198,255
21078,9023,5198,255
21079,6535,5199,255
21080,9022,5199,255
21081,6535,5200,255
21082,9022,5200,255
21083,6536,5201,255
21084,9021,5201,255
21085,6536,5202,255
21086,9021,5202,255
21087,6537,5203,255
21088,9020,5203,255
21089,6537,5204,255
21090,9020,5204,255
21091,6537,5205,255
21092,9019,5205,255
21093,6538,5206,255
21094,9019,5206,255
21095,6538,5207,255
21096,9018,5207,255
21097,6539,5208,255
21098,9018,5208,255
21099,6539,5209,255
21100,9017,5209,255
21101,6540,5210,255
21102,9017,5210,255
21103,6540,5211,255
21104,9016,5211,255
21105,6541,5212,255
21106,9016,5212,255
21107,6541,5213,255
21108,9015,5213,255
21109,6542,5214,255
21110,9015,5214,255
21111,6542,5215,255
21112,9014,5215,255
21113,6543,5216,255
21114,9013,5216,255
21115,6543,5217,255
21116,9013,5217,255
21117,6544,5218,255
21118,9012,5218,255
21119,6544,5219,255
21120,9012,5219,255
21121,6545,5220,255
21122,9011,5220,255
21123,6545,5221,255
21124,9011,5221,255
21125,6546,5222,255
21126,9010,5222,255
21127,6546,5223,255
21128,9010,5223,255
21129,6547,5224,255
21130,9009,5224,255
21131,6547,5225,255
21132,9009,5225,255
21133,6548,5226,255
21134,9008,5226,255
21135,6548,5227,255
21136,9008,5227,255
21137,6549,5228,255
21138,9007,5228,255
21139,6549,5229,255
21140,9007,5229,255
21141,6550,5230,255
21142,9006,5230,255
21143,6550,5231,255
21144,9006,5231,255
21145,6551,5232,255
21146,9005,5232,255
21147,6551,5233,255
21148,9005,5233,255
21149,6552,5234,255
21150,9004,5234,255
21151,6552,5235,255
21152,9004,5235,255
21153,6553,5236,255
21154,9003,5236,255
21155,6553,5237,255
21156,9003,5237,255
21157,6554,5238,255
21158,9002,5238,255
21159,6554,5239,255
21160,9001,5239,255
21161,9002,5239,255
21162,6555,5240,255
21163,9001,5240,255
21164,6555,5241,255
21165,9000,5241,255
21166,9001,5241,255
21167,6556,5242,255
21168,9000,5242,255
21169,6556,5243,255
21170,8999,5243,255
21171,6557,5244,255
21172,8999,5244,255
21173,6557,5245,255
21174,8998,5245,255
21175,6558,5246,255
21176,8998,5246,255
21177,6558,5247,255
21178,8997,5247,255
21179,6559,5248,255
21180,8997,5248,255
21181,6559,5249,255
21182,8996,5249,255
21183,6560,5250,255
21184,8995,5250,255
21185,8996,5250,255
21186,6560,5251,255
21187,6561,5251,255
21188,8995,5251,255
21189,6561,5252,255
21190,8994,5252,255
21191,8995,5252,255
21192,6561,5253,255
21193,6562,5253,255
21194,8994,5253,255
21195,6562,5254,255
21196,8993,5254,255
21197,8994,5254,255
21198,6563,5255,255
21199,8993,5255,255
21200,6563,5256,255
21201,8992,5256,255
21202,6564,5257,255
21203,8992,5257,255
21204,6564,5258,255
21205,8991,5258,255
21206,6565,5259,255
21207,8990,5259,255
21208,8991,5259,255
21209,6565,5260,255
21210,8990,5260,255
21211,6566,5261,255
21212,8989,5261,255
21213,8990,5261,255
21214,6566,5262,255
21215,6567,5262,255
21216,8989,5262,255
21217,6567,5263,255
21218,8988,5263,255
21219,8989,5263,255
21220,6567,5264,255
21221,6568,5264,255
21222,8988,5264,255
21223,6568,5265,255
21224,8987,5265,255
21225,8988,5265,255
21226,6568,5266,255
21227,6569,5266,255
21228,8987,5266,255
21229,6569,5267,255
21230,8986,5267,255
21231,6570,5268,255
21232,8985,5268,255
21233,8986,5268,255
21234,6570,5269,255
21235,8985,5269,255
21236,6571,5270,255
21237,8984,5270,255
21238,8985,5270,255
21239,6571,5271,255
21240,6572,5271,255
21241,8984,5271,255
21242,6572,5272,255
21243,8983,5272,255
21244,8984,5272,255
21245,6572,5273,255
21246,6573,5273,255
21247,8983,5273,255
21248,6573,5274,255
21249,8982,5274,255
21250,6573,5275,255
21251,6574,5275,255
21252,8981,5275,255
21253,8982,5275,255
21254,6574,5276,255
21255,8981,5276,255
21256,6574,5277,255
21257,6575,5277,255
21258,8980,5277,255
21259,8981,5277,255
21260,6575,5278,255
21261,8980,5278,255
21262,6576,5279,255
21263,8979,5279,255
21264,8980,5279,255
21265,6576,5280,255
21266,6577,5280,255
21267,8978,5280,255
21268,8979,5280,255
21269,6577,5281,255
21270,8978,5281,255
21271,6577,5282,255
21272,6578,5282,255
21273,8977,5282,255
21274,8978,5282,255
21275,6578,5283,255
21276,8977,5283,255
21277,6578,5284,255
21278,6579,5284,255
21279,8976,5284,255
21280,8977,5284,255
21281,6579,5285,255
21282,8976,5285,255
21283,6579,5286,255
21284,6580,5286,255
21285,8975,5286,255
21286,8976,5286,255
21287,6580,5287,255
21288,6581,5287,255
21289,8974,5287,255
21290,8975,5287,255
21291,6581,5288,255
21292,8974,5288,255
21293,6581,5289,255
21294,6582,5289,255
21295,8973,5289,255
21296,8974,5289,255
21297,6582,5290,255
21298,8973,5290,255
21299,6582,5291,255
21300,6583,5291,255
21301,8972,5291,255
21302,8973,5291,255
21303,6583,5292,255
21304,8972,5292,255
21305,6584,5293,255
21306,8971,5293,255
21307,6584,5294,255
21308,6585,5294,255
21309,8970,5294,255
21310,8971,5294,255
21311,6585,5295,255
21312,8970,5295,255
21313,6585,5296,255
21314,6586,5296,255
21315,8969,5296,255
21316,8970,5296,255
21317,6586,5297,255
21318,8969,5297,255
21319,6586,5298,255
21320,6587,5298,255
21321,8968,5298,255
21322,6587,5299,255
21323,6588,5299,255
21324,8967,5299,255
21325,8968,5299,255
21326,6588,5300,255
21327,8967,5300,255
21328,6588,5301,255
21329,6589,5301,255
21330,8966,5301,255
21331,8967,5301,255
21332,6589,5302,255
21333,8966,5302,255
21334,6589,5303,255
21335,6590,5303,255
21336,8965,5303,255
21337,6590,5304,255
21338,8964,5304,255
21339,8965,5304,255
21340,6591,5305,255
21341,8964,5305,255
21342,6591,5306,255
21343,6592,5306,255
21344,8963,5306,255
21345,8964,5306,255
21346,6592,5307,255
21347,8963,5307,255
21348,6592,5308,255
21349,6593,5308,255
21350,8962,5308,255
21351,6593,5309,255
21352,8961,5309,255
21353,8962,5309,255
21354,6594,5310,255
21355,8961,5310,255
21356,6594,5311,255
21357,6595,5311,255
21358,8960,5311,255
21359,8961,5311,255
21360,6595,5312,255
21361,8960,5312,255
21362,6595,5313,255
21363,6596,5313,255
21364,8959,5313,255
21365,6596,5314,255
21366,8958,5314,255
21367,8959,5314,255
21368,6597,5315,255
21369,8958,5315,255
21370,6597,5316,255
21371,6598,5316,255
21372,8957,5316,255
21373,6598,5317,255
21374,8957,5317,255
21375,6599,5318,255
21376,8956,5318,255
21377,6599,5319,255
21378,8955,5319,255
21379,8956,5319,255
21380,6600,5320,255
21381,8955,5320,255
21382,6600,5321,255
21383,6601,5321,255
21384,8954,5321,255
21385,6601,5322,255
21386,8953,5322,255
21387,8954,5322,255
21388,6602,5323,255
21389,8953,5323,255
21390,6602,5324,255
21391,8952,5324,255
21392,6603,5325,255
21393,8952,5325,255
21394,6603,5326,255
21395,6604,5326,255
21396,8951,5326,255
21397,6604,5327,255
21398,8950,5327,255
21399,6605,5328,255
21400,8950,5328,255
21401,6605,5329,255
21402,6606,5329,255
21403,8949,5329,255
21404,6606,5330,255
21405,8948,5330,255
21406,8949,5330,255
21407,6607,5331,255
21408,8948,5331,255
21409,6607,5332,255
21410,8947,5332,255
21411,6608,5333,255
21412,8946,5333,255
21413,8947,5333,255
21414,6608,5334,255
21415,6609,5334,255
21416,8946,5334,255
21417,6609,5335,255
21418,8945,5335,255
21419,6610,5336,255
21420,8945,5336,255
21421,6610,5337,255
21422,6611,5337,255
21423,8944,5337,255
21424,6611,5338,255
21425,8943,5338,255
21426,6612,5339,255
21427,8943,5339,255
21428,6612,5340,255
21429,8942,5340,255
21430,6613,5341,255
21431,8941,5341,255
21432,6614,5342,255
21433,8941,5342,255
21434,6614,5343,255
21435,8940,5343,255
21436,6615,5344,255
21437,8939,5344,255
21438,6616,5345,255
21439,8939,5345,255
21440,6616,5346,255
21441,8938,5346,255
21442,6617,5347,255
21443,8937,5347,255
21444,6617,5348,255
21445,6618,5348,255
21446,8937,5348,255
21447,6618,5349,255
21448,8936,5349,255
21449,6619,5350,255
21450,8935,5350,255
21451,8936,5350,255
21452,6619,5351,255
21453,6620,5351,255
21454,8935,5351,255
21455,6620,5352,255
21456,8934,5352,255
21457,6621,5353,255
21458,8933,5353,255
21459,8934,5353,255
21460,6621,5354,255
21461,8933,5354,255
21462,6622,5355,255
21463,8932,5355,255
21464,6623,5356,255
21465,8932,5356,255
21466,6623,5357,255
21467,8931,5357,255
21468,6624,5358,255
21469,8930,5358,255
21470,6625,5359,255
21471,8930,5359,255
21472,6625,5360,255
21473,8929,5360,255
21474,6626,5361,255
21475,8928,5361,255
21476,6627,5362,255
21477,8927,5362,255
21478,6627,5363,255
21479,8927,5363,255
21480,6628,5364,255
21481,8926,5364,255
21482,6629,5365,255
21483,8925,5365,255
21484,6629,5366,255
21485,8925,5366,255
21486,6630,5367,255
21487,8924,5367,255
21488,6631,5368,255
21489,8923,5368,255
21490,6632,5369,255
21491,8923,5369,255
21492,6632,5370,255
21493,8922,5370,255
21494,6633,5371,255
21495,8921,5371,255
21496,6634,5372,255
21497,8921,5372,255
21498,6634,5373,255
21499,8920,5373,255
21500,6635,5374,255
21501,8919,5374,255
21502,6636,5375,255
21503,8919,5375,255
21504,6636,5376,255
21505,8918,5376,255
21506,6637,5377,255
21507,8917,5377,255
21508,6638,5378,255
21509,8917,5378,255
21510,6638,5379,255
21511,8916,5379,255
21512,6639,5380,255
21513,8915,5380,255
21514,6640,5381,255
21515,8914,5381,255
21516,6640,5382,255
21517,8914,5382,255
21518,6641,5383,255
21519,8913,5383,255
21520,6642,5384,255
21521,8912,5384,255
21522,6643,5385,255
21523,8912,5385,255
21524,6643,5386,255
21525,8911,5386,255
21526,6644,5387,255
21527,8910,5387,255
21528,6645,5388,255
21529,8910,5388,255
21530,6645,5389,255
21531,8909,5389,255
21532,6646,5390,255
21533,8908,5390,255
21534,6647,5391,255
21535,8907,5391,255
21536,6647,5392,255
21537,8907,5392,255
21538,6648,5393,255
21539,8906,5393,255
21540,6649,5394,255
21541,8905,5394,255
21542,6650,5395,255
21543,8905,5395,255
21544,6650,5396,255
21545,8904,5396,255
21546,6651,5397,255
21547,8903,5397,255
21548,6652,5398,255
21549,8902,5398,255
21550,6653,5399,255
21551,8902,5399,255
21552,6653,5400,255
21553,8901,5400,255
21554,6654,5401,255
21555,8900,5401,255
21556,6655,5402,255
21557,8899,5402,255
21558,6655,5403,255
21559,8899,5403,255
21560,6656,5404,255
21561,8898,5404,255
21562,6657,5405,255
21563,8897,5405,255
21564,6658,5406,255
21565,8897,5406,255
21566,6658,5407,255
21567,8896,5407,255
21568,6659,5408,255
21569,8895,5408,255
21570,6660,5409,255
21571,8894,5409,255
21572,6660,5410,255
21573,6661,5410,255
21574,8894,5410,255
21575,6661,5411,255
21576,8893,5411,255
21577,6662,5412,255
21578,8892,5412,255
21579,6663,5413,255
21580,8891,5413,255
21581,6663,5414,255
21582,6664,5414,255
21583,8891,5414,255
21584,6664,5415,255
21585,8890,5415,255
21586,6665,5416,255
21587,8889,5416,255
21588,6666,5417,255
21589,8888,5417,255
21590,6666,5418,255
21591,8888,5418,255
21592,6667,5419,255
21593,8887,5419,255
21594,6668,5420,255
21595,8886,5420,255
21596,6669,5421,255
21597,8885,5421,255
21598,6669,5422,255
21599,6670,5422,255
21600,8884,5422,255
21601,8885,5422,255
21602,6670,5423,255
21603,8884,5423,255
21604,6671,5424,255
21605,8883,5424,255
21606,6672,5425,255
21607,8882,5425,255
21608,6672,5426,255
21609,6673,5426,255
21610,8881,5426,255
21611,8882,5426,255
21612,6673,5427,255
21613,8881,5427,255
21614,6674,5428,255
21615,8880,5428,255
21616,6675,5429,255
21617,8879,5429,255
21618,6675,5430,255
21619,6676,5430,255
21620,8878,5430,255
21621,8879,5430,255
21622,6676,5431,255
21623,8878,5431,255
21624,6677,5432,255
21625,8877,5432,255
21626,6678,5433,255
21627,8876,5433,255
21628,6678,5434,255
21629,6679,5434,255
21630,8875,5434,255
21631,6679,5435,255
21632,8874,5435,255
21633,8875,5435,255
21634,6680,5436,255
21635,8874,5436,255
21636,6681,5437,255
21637,8873,5437,255
21638,6682,5438,255
21639,8872,5438,255
21640,6682,5439,255
21641,6683,5439,255
21642,8871,5439,255
21643,8872,5439,255
21644,6683,5440,255
21645,8871,5440,255
21646,6684,5441,255
21647,8870,5441,255
21648,6685,5442,255
21649,8869,5442,255
21650,6685,5443,255
21651,6686,5443,255
21652,8868,5443,255
21653,6686,5444,255
21654,8867,5444,255
21655,8868,5444,255
21656,6687,5445,255
21657,8867,5445,255
21658,6688,5446,255
21659,8866,5446,255
21660,6689,5447,255
21661,8865,5447,255
21662,6689,5448,255
21663,6690,5448,255
21664,8864,5448,255
21665,8865,5448,255
21666,6690,5449,255
21667,8863,5449,255
21668,8864,5449,255
21669,6691,5450,255
21670,8863,5450,255
21671,6692,5451,255
21672,8862,5451,255
21673,6693,5452,255
21674,8861,5452,255
21675,6693,5453,255
21676,6694,5453,255
21677,8860,5453,255
21678,6694,5454,255
21679,8859,5454,255
21680,8860,5454,255
21681,6695,5455,255
21682,8859,5455,255
21683,6696,5456,255
21684,8858,5456,255
21685,6696,5457,255
21686,6697,5457,255
21687,8857,5457,255
21688,6697,5458,255
21689,6698,5458,255
21690,8856,5458,255
21691,6698,5459,255
21692,8855,5459,255
21693,8856,5459,255
21694,6699,5460,255
21695,8854,5460,255
21696,8855,5460,255
21697,6700,5461,255
21698,8854,5461,255
21699,6701,5462,255
21700,8853,5462,255
21701,6701,5463,255
21702,6702,5463,255
21703,8852,5463,255
21704,6702,5464,255
21705,6703,5464,255
21706,8851,5464,255
21707,8852,5464,255
21708,6703,5465,255
21709,8850,5465,255
21710,8851,5465,255
21711,6704,5466,255
21712,8849,5466,255
21713,8850,5466,255
21714,6705,5467,255
21715,8849,5467,255
21716,6705,5468,255
21717,6706,5468,255
21718,8848,5468,255
21719,6706,5469,255
21720,6707,5469,255
21721,8847,5469,255
21722,6707,5470,255
21723,6708,5470,255
21724,8846,5470,255
21725,8847,5470,255
21726,6708,5471,255
21727,8845,5471,255
21728,8846,5471,255
21729,6709,5472,255
21730,8844,5472,255
21731,8845,5472,255
21732,6710,5473,255
21733,8844,5473,255
21734,6710,5474,255
21735,6711,5474,255
21736,8843,5474,255
21737,6711,5475,255
21738,6712,5475,255
21739,8842,5475,255
21740,6712,5476,255
21741,6713,5476,255
21742,8841,5476,255
21743,8842,5476,255
21744,6713,5477,255
21745,8840,5477,255
21746,8841,5477,255
21747,6714,5478,255
21748,8839,5478,255
21749,8840,5478,255
21750,6715,5479,255
21751,8839,5479,255
21752,6715,5480,255
21753,6716,5480,255
21754,8838,5480,255
21755,6716,5481,255
21756,6717,5481,255
21757,8837,5481,255
21758,6717,5482,255
21759,6718,5482,255
21760,8836,5482,255
21761,8837,5482,255
21762,6718,5483,255
21763,8835,5483,255
21764,8836,5483,255
21765,6719,5484,255
21766,8834,5484,255
21767,8835,5484,255
21768,6720,5485,255
21769,8833,5485,255
21770,8834,5485,255
21771,6720,5486,255
21772,6721,5486,255
21773,8833,5486,255
21774,6721,5487,255
21775,6722,5487,255
21776,8832,5487,255
21777,6722,5488,255
21778,6723,5488,255
21779,8831,5488,255
21780,6723,5489,255
21781,6724,5489,255
21782,8830,5489,255
21783,8831,5489,255
21784,6724,5490,255
21785,8829,5490,255
21786,8830,5490,255
21787,6725,5491,255
21788,8828,5491,255
21789,8829,5491,255
21790,6726,5492,255
21791,8827,5492,255
21792,8828,5492,255
21793,6726,5493,255
21794,6727,5493,255
21795,8827,5493,255
21796,6727,5494,255
21797,6728,5494,255
21798,8826,5494,255
21799,6728,5495,255
21800,6729,5495,255
21801,8825,5495,255
21802,6729,5496,255
21803,6730,5496,255
21804,8824,5496,255
21805,6730,5497,255
21806,6731,5497,255
21807,8823,5497,255
21808,8824,5497,255
21809,6731,5498,255
21810,8822,5498,255
21811,8823,5498,255
21812,6732,5499,255
21813,8821,5499,255
21814,8822,5499,255
21815,6733,5500,255
21816,8820,5500,255
21817,8821,5500,255
21818,6733,5501,255
21819,6734,5501,255
21820,8819,5501,255
21821,8820,5501,255
21822,6734,5502,255
21823,6735,5502,255
21824,8819,5502,255
21825,6735,5503,255
21826,6736,5503,255
21827,8818,5503,255
21828,6736,5504,255
21829,6737,5504,255
21830,8817,5504,255
21831,6737,5505,255
21832,6738,5505,255
21833,8816,5505,255
21834,8817,5505,255
21835,6738,5506,255
21836,8815,5506,255
21837,8816,5506,255
21838,6739,5507,255
21839,8814,5507,255
21840,8815,5507,255
21841,6740,5508,255
21842,8813,5508,255
21843,8814,5508,255
21844,6741,5509,255
21845,8812,5509,255
21846,8813,5509,255
21847,6741,5510,255
21848,6742,5510,255
21849,8811,5510,255
21850,8812,5510,255
21851,6742,5511,255
21852,6743,5511,255
21853,8811,5511,255
21854,6743,5512,255
21855,6744,5512,255
21856,8810,5512,255
21857,6744,5513,255
21858,6745,5513,255
21859,8809,5513,255
21860,6745,5514,255
21861,6746,5514,255
21862,8808,5514,255
21863,6746,5515,255
21864,6747,5515,255
21865,8807,5515,255
21866,8808,5515,255
21867,6747,5516,255
21868,8806,5516,255
21869,8807,5516,255
21870,6748,5517,255
21871,8805,5517,255
21872,8806,5517,255
21873,6749,5518,255
21874,8804,5518,255
21875,8805,5518,255
21876,6750,5519,255
21877,8803,5519,255
21878,8804,5519,255
21879,6750,5520,255
21880,6751,5520,255
21881,8802,5520,255
21882,8803,5520,255
21883,6751,5521,255
21884,6752,5521,255
21885,8801,5521,255
21886,8802,5521,255
21887,6752,5522,255
21888,6753,5522,255
21889,8800,5522,255
21890,8801,5522,255
21891,6753,5523,255
21892,6754,5523,255
21893,8800,5523,255
21894,6754,5524,255
21895,6755,5524,255
21896,8799,5524,255
21897,6755,5525,255
21898,6756,5525,255
21899,8798,5525,255
21900,6756,5526,255
21901,6757,5526,255
21902,8797,5526,255
21903,6757,5527,255
21904,6758,5527,255
21905,8796,5527,255
21906,8797,5527,255
21907,6758,5528,255
21908,6759,5528,255
21909,8795,5528,255
21910,8796,5528,255
21911,6759,5529,255
21912,8794,5529,255
21913,8795,5529,255
21914,6760,5530,255
21915,8793,5530,255
21916,8794,5530,255
21917,6761,5531,255
21918,8792,5531,255
21919,8793,5531,255
21920,6762,5532,255
21921,8791,5532,255
21922,8792,5532,255
21923,6763,5533,255
21924,8790,5533,255
21925,8791,5533,255
21926,6763,5534,255
21927,6764,5534,255
21928,8789,5534,255
21929,8790,5534,255
21930,6764,5535,255
21931,6765,5535,255
21932,8788,5535,255
21933,8789,5535,255
21934,6765,5536,255
21935,6766,5536,255
21936,8787,5536,255
21937,8788,5536,255
21938,6766,5537,255
21939,6767,5537,255
21940,8786,5537,255
21941,8787,5537,255
21942,6767,5538,255
21943,6768,5538,255
21944,8785,5538,255
21945,8786,5538,255
21946,6768,5539,255
21947,6769,5539,255
21948,8784,5539,255
21949,8785,5539,255
21950,6769,5540,255
21951,6770,5540,255
21952,8784,5540,255
21953,6770,5541,255
21954,6771,5541,255
21955,8783,5541,255
21956,6771,5542,255
21957,6772,5542,255
21958,8782,5542,255
21959,6772,5543,255
21960,6773,5543,255
21961,8781,5543,255
21962,6773,5544,255
21963,6774,5544,255
21964,8780,5544,255
21965,6774,5545,255
21966,6775,5545,255
21967,8779,5545,255
21968,8780,5545,255
21969,6775,5546,255
21970,6776,5546,255
21971,8778,5546,255
21972,8779,5546,255
21973,6776,5547,255
21974,6777,5547,255
21975,8777,5547,255
21976,8778,5547,255
21977,6777,5548,255
21978,6778,5548,255
21979,8776,5548,255
21980,8777,5548,255
21981,6778,5549,255
21982,6779,5549,255
21983,8775,5549,255
21984,8776,5549,255
21985,6779,5550,255
21986,6780,5550,255
21987,8774,5550,255
21988,8775,5550,255
21989,6780,5551,255
21990,8773,5551,255
21991,8774,5551,255
21992,6781,5552,255
21993,6782,5552,255
21994,8772,5552,255
21995,8773,5552,255
21996,6782,5553,255
21997,8771,5553,255
21998,8772,5553,255
21999,6783,5554,255
22000,8770,5554,255
22001,8771,5554,255
22002,6784,5555,255
22003,8769,5555,255
22004,8770,5555,255
22005,6785,5556,255
22006,8768,5556,255
22007,8769,5556,255
22008,6786,5557,255
22009,8767,5557,255
22010,8768,5557,255
22011,6787,5558,255
22012,8766,5558,255
22013,8767,5558,255
22014,6788,5559,255
22015,8765,5559,255
22016,8766,5559,255
22017,6789,5560,255
22018,8764,5560,255
22019,8765,5560,255
22020,6790,5561,255
22021,8763,5561,255
22022,8764,5561,255
22023,6791,5562,255
22024,8762,5562,255
22025,8763,5562,255
22026,6792,5563,255
22027,8761,5563,255
22028,8762,5563,255
22029,6793,5564,255
22030,8760,5564,255
22031,8761,5564,255
22032,6794,5565,255
22033,8759,5565,255
22034,8760,5565,255
22035,6795,5566,255
22036,8758,5566,255
22037,8759,5566,255
22038,6796,5567,255
22039,8757,5567,255
22040,8758,5567,255
22041,6797,5568,255
22042,8756,5568,255
22043,8757,5568,255
22044,6798,5569,255
22045,8755,5569,255
22046,8756,5569,255
22047,6799,5570,255
22048,8754,5570,255
22049,8755,5570,255
22050,6800,5571,255
22051,8753,5571,255
22052,8754,5571,255
22053,6801,5572,255
22054,6802,5572,255
22055,8752,5572,255
22056,8753,5572,255
22057,6802,5573,255
22058,6803,5573,255
22059,8751,5573,255
22060,8752,5573,255
22061,6803,5574,255
22062,6804,5574,255
22063,8750,5574,255
22064,8751,5574,255
22065,6804,5575,255
22066,6805,5575,255
22067,8749,5575,255
22068,8750,5575,255
22069,6805,5576,255
22070,6806,5576,255
22071,8748,5576,255
22072,8749,5576,255
22073,6806,5577,255
22074,6807,5577,255
22075,8747,5577,255
22076,8748,5577,255
22077,6807,5578,255
22078,6808,5578,255
22079,8746,5578,255
22080,8747,5578,255
22081,6808,5579,255
22082,6809,5579,255
22083,8745,5579,255
22084,8746,5579,255
22085,6809,5580,255
22086,6810,5580,255
22087,8744,5580,255
22088,8745,5580,255
22089,6810,5581,255
22090,6811,5581,255
22091,8743,5581,255
22092,6811,5582,255
22093,6812,5582,255
22094,8742,5582,255
22095,6812,5583,255
22096,6813,5583,255
22097,8741,5583,255
22098,6813,5584,255
22099,6814,5584,255
22100,8739,5584,255
22101,8740,5584,255
22102,6814,5585,255
22103,6815,5585,255
22104,8738,5585,255
22105,8739,5585,255
22106,6815,5586,255
22107,6816,5586,255
22108,8737,5586,255
22109,8738,5586,255
22110,6816,5587,255
22111,6817,5587,255
22112,8736,5587,255
22113,8737,5587,255
22114,6817,5588,255
22115,6818,5588,255
22116,8735,5588,255
22117,8736,5588,255
22118,6818,5589,255
22119,6819,5589,255
22120,8734,5589,255
22121,8735,5589,255
22122,6819,5590,255
22123,6820,5590,255
22124,8733,5590,255
22125,8734,5590,255
22126,6820,5591,255
22127,6821,5591,255
22128,8732,5591,255
22129,8733,5591,255
22130,6822,5592,255
22131,8731,5592,255
22132,8732,5592,255
22133,6823,5593,255
22134,8730,5593,255
22135,8731,5593,255
22136,6824,5594,255
22137,8729,5594,255
22138,8730,5594,255
22139,6825,5595,255
22140,6826,5595,255
22141,8728,5595,255
22142,8729,5595,255
22143,6826,5596,255
22144,6827,5596,255
22145,8727,5596,255
22146,8728,5596,255
22147,6827,5597,255
22148,6828,5597,255
22149,8726,5597,255
22150,8727,5597,255
22151,6828,5598,255
22152,6829,5598,255
22153,8725,5598,255
22154,6829,5599,255
22155,6830,5599,255
22156,8724,5599,255
22157,6830,5600,255
22158,6831,5600,255
22159,8722,5600,255
22160,8723,5600,255
22161,6831,5601,255
22162,6832,5601,255
22163,8721,5601,255
22164,8722,5601,255
22165,6832,5602,255
22166,6833,5602,255
22167,8720,5602,255
22168,8721,5602,255
22169,6833,5603,255
22170,6834,5603,255
22171,8719,5603,255
22172,8720,5603,255
22173,6834,5604,255
22174,6835,5604,255
22175,8718,5604,255
22176,8719,5604,255
22177,6836,5605,255
22178,8717,5605,255
22179,8718,5605,255
22180,6837,5606,255
22181,8716,5606,255
22182,8717,5606,255
22183,6838,5607,255
22184,6839,5607,255
22185,8715,5607,255
22186,8716,5607,255
22187,6839,5608,255
22188,6840,5608,255
22189,8714,5608,255
22190,8715,5608,255
22191,6840,5609,255
22192,6841,5609,255
22193,8713,5609,255
22194,6841,5610,255
22195,6842,5610,255
22196,8711,5610,255
22197,8712,5610,255
22198,6842,5611,255
22199,6843,5611,255
22200,8710,5611,255
22201,8711,5611,255
22202,6843,5612,255
22203,6844,5612,255
22204,8709,5612,255
22205,8710,5612,255
22206,6844,5613,255
22207,6845,5613,255
22208,8708,5613,255
22209,8709,5613,255
22210,6846,5614,255
22211,8707,5614,255
22212,8708,5614,255
22213,6847,5615,255
22214,8706,5615,255
22215,8707,5615,255
22216,6848,5616,255
22217,6849,5616,255
22218,8705,5616,255
22219,8706,5616,255
22220,6849,5617,255
22221,6850,5617,255
22222,8704,5617,255
22223,8705,5617,255
22224,6850,5618,255
22225,6851,5618,255
22226,8703,5618,255
22227,6851,5619,255
22228,6852,5619,255
22229,8701,5619,255
22230,8702,5619,255
